ds	gene	nSNPs	pp.h4
Breast_Mammary_Tissue	ENSG00000152061	1242	0.124259209481844
Breast_Mammary_Tissue	ENSG00000183831	1222	0.183322256714201
Breast_Mammary_Tissue	ENSG00000163431	178	0.00613783490809329
Breast_Mammary_Tissue	ENSG00000198892	178	0.0304300869869622
Breast_Mammary_Tissue	ENSG00000163041	229	0.226760926775982
Cells_Cultured_fibroblasts	ENSG00000196581	953	0.611675006017371
Cells_Cultured_fibroblasts	ENSG00000049245	188	0.984449446784708
Cells_Cultured_fibroblasts	ENSG00000116786	273	0.435629187876977
Cells_Cultured_fibroblasts	ENSG00000162461	273	5.8284023949265e-07
Cells_Cultured_fibroblasts	ENSG00000197312	273	0.582004065297269
Cells_Cultured_fibroblasts	ENSG00000187815	72	0.0976002796423094
Cells_Cultured_fibroblasts	ENSG00000186564	74	0.831201874858498
Cells_Cultured_fibroblasts	ENSG00000240563	89	0.00121182243364977
Cells_Cultured_fibroblasts	ENSG00000198160	565	2.74209746538828e-06
Cells_Cultured_fibroblasts	ENSG00000162613	755	0.559950941397888
Cells_Cultured_fibroblasts	ENSG00000117569	1618	0.00680261579754074
Cells_Cultured_fibroblasts	ENSG00000188641	362	0.528598492880611
Cells_Cultured_fibroblasts	ENSG00000162631	445	6.59207010235903e-08
Cells_Cultured_fibroblasts	ENSG00000198890	445	0.0644571905398328
Cells_Cultured_fibroblasts	ENSG00000198162	386	0.433201870110288
Cells_Cultured_fibroblasts	ENSG00000143374	410	0.918139866275616
Cells_Cultured_fibroblasts	ENSG00000143382	410	5.81332836866813e-06
Cells_Cultured_fibroblasts	ENSG00000143387	462	0.540074109869317
Cells_Cultured_fibroblasts	ENSG00000143437	468	0.821667623013881
Cells_Cultured_fibroblasts	ENSG00000163131	421	0.00782789551880302
Cells_Cultured_fibroblasts	ENSG00000182134	58	0.520166336931439
Cells_Cultured_fibroblasts	ENSG00000143549	178	0.647973784141329
Cells_Cultured_fibroblasts	ENSG00000143575	178	0.811567869550793
Cells_Cultured_fibroblasts	ENSG00000076321	1242	0.536899399311008
Cells_Cultured_fibroblasts	ENSG00000117593	1242	0.000354605019433776
Cells_Cultured_fibroblasts	ENSG00000117601	1242	0.72152968443482
Cells_Cultured_fibroblasts	ENSG00000135870	1242	0.843702294699503
Cells_Cultured_fibroblasts	ENSG00000152061	1242	0.585368001075692
Cells_Cultured_fibroblasts	ENSG00000183831	1222	0.0384995268090765
Cells_Cultured_fibroblasts	ENSG00000203724	1521	0.00019134213238611
Cells_Cultured_fibroblasts	ENSG00000213047	1521	0.00113205448880807
Cells_Cultured_fibroblasts	ENSG00000163431	178	0.00593628881701162
Cells_Cultured_fibroblasts	ENSG00000176393	178	0.0741212385373542
Cells_Cultured_fibroblasts	ENSG00000198892	178	5.91555269871802e-06
Cells_Cultured_fibroblasts	ENSG00000117597	314	0.898191900386655
Cells_Cultured_fibroblasts	ENSG00000143469	314	0.572523726899041
Cells_Cultured_fibroblasts	ENSG00000163041	229	0.195351047323429
Cells_Cultured_fibroblasts	ENSG00000054282	218	0.565612612499454
Cells_Cultured_fibroblasts	ENSG00000143702	218	0.32683167100264
Cells_EBV-transformed_lymphocytes	ENSG00000198160	565	0.0300137851753873
Cells_EBV-transformed_lymphocytes	ENSG00000116704	369	0.0446293545856209
Cells_EBV-transformed_lymphocytes	ENSG00000143369	410	0.786588683462617
Cells_EBV-transformed_lymphocytes	ENSG00000183831	1222	0.172635600648715
Colon_Sigmoid	ENSG00000049245	188	0.984413246866852
Colon_Sigmoid	ENSG00000132906	273	6.07673061613504e-07
Colon_Sigmoid	ENSG00000162461	273	5.82752429421068e-07
Colon_Sigmoid	ENSG00000197312	273	0.843892323355979
Colon_Sigmoid	ENSG00000198160	565	1.83195141736704e-05
Colon_Sigmoid	ENSG00000172260	2037	0.0920062015679192
Colon_Sigmoid	ENSG00000162613	755	0.414085078288183
Colon_Sigmoid	ENSG00000162631	445	1.05965044087114e-05
Colon_Sigmoid	ENSG00000143374	410	0.894677092044539
Colon_Sigmoid	ENSG00000163125	410	0.844350559351149
Colon_Sigmoid	ENSG00000143575	178	0.381635847071834
Colon_Sigmoid	ENSG00000143194	238	3.01571188106534e-05
Colon_Sigmoid	ENSG00000117601	1242	0.686157674048778
Colon_Sigmoid	ENSG00000152061	1242	0.685798351659294
Colon_Sigmoid	ENSG00000163431	178	0.0996002613277317
Colon_Sigmoid	ENSG00000198892	178	1.12831686542024e-06
Colon_Transverse	ENSG00000049245	188	0.985096521416283
Colon_Transverse	ENSG00000132906	273	6.0683920021593e-07
Colon_Transverse	ENSG00000162367	74	0.990658174224714
Colon_Transverse	ENSG00000198160	565	0.0310443151525004
Colon_Transverse	ENSG00000162613	755	0.498206549518365
Colon_Transverse	ENSG00000188641	362	0.335139008752075
Colon_Transverse	ENSG00000162631	445	0.0401444339362547
Colon_Transverse	ENSG00000143374	410	0.941287390394981
Colon_Transverse	ENSG00000163125	410	0.923104342691108
Colon_Transverse	ENSG00000143194	238	0.000127573905676119
Colon_Transverse	ENSG00000117601	1242	0.0689503765231897
Colon_Transverse	ENSG00000162670	2275	0.000328919294899641
Colon_Transverse	ENSG00000163431	178	0.00707457487680922
Colon_Transverse	ENSG00000198892	178	0.0232619352958913
Esophagus_Gastroesophageal_Junction	ENSG00000049245	188	0.97829976614743
Esophagus_Gastroesophageal_Junction	ENSG00000132906	273	6.09917265677891e-07
Esophagus_Gastroesophageal_Junction	ENSG00000162461	273	5.82752847069218e-07
Esophagus_Gastroesophageal_Junction	ENSG00000197312	273	0.771514329027617
Esophagus_Gastroesophageal_Junction	ENSG00000162367	74	0.988585302256604
Esophagus_Gastroesophageal_Junction	ENSG00000198160	565	4.16892703014519e-06
Esophagus_Gastroesophageal_Junction	ENSG00000162613	755	0.994945723634177
Esophagus_Gastroesophageal_Junction	ENSG00000162631	445	0.0680926603176458
Esophagus_Gastroesophageal_Junction	ENSG00000198162	386	0.0693668764447752
Esophagus_Gastroesophageal_Junction	ENSG00000143374	410	0.861269520345175
Esophagus_Gastroesophageal_Junction	ENSG00000143437	468	0.909980187784012
Esophagus_Gastroesophageal_Junction	ENSG00000143194	238	3.03283622955595e-05
Esophagus_Gastroesophageal_Junction	ENSG00000117593	1242	0.0159887872301664
Esophagus_Gastroesophageal_Junction	ENSG00000117601	1242	0.000648286280500933
Esophagus_Gastroesophageal_Junction	ENSG00000152061	1242	2.95212158848837e-05
Esophagus_Gastroesophageal_Junction	ENSG00000134375	178	5.01489065825844e-08
Esophagus_Gastroesophageal_Junction	ENSG00000198892	178	0.00953904080344039
Esophagus_Mucosa	ENSG00000049245	188	0.985367244606117
Esophagus_Mucosa	ENSG00000116771	273	0.0304200846519223
Esophagus_Mucosa	ENSG00000116786	273	0.974737117679891
Esophagus_Mucosa	ENSG00000162461	273	5.96897867167054e-06
Esophagus_Mucosa	ENSG00000197312	273	0.670832975331196
Esophagus_Mucosa	ENSG00000084636	70	0.217709842297238
Esophagus_Mucosa	ENSG00000162367	74	0.992126702020813
Esophagus_Mucosa	ENSG00000162368	74	0.951328410729524
Esophagus_Mucosa	ENSG00000162373	462	0.810613853738557
Esophagus_Mucosa	ENSG00000152763	565	0.0245739524160287
Esophagus_Mucosa	ENSG00000162613	755	0.996005385501807
Esophagus_Mucosa	ENSG00000162631	445	2.48858740586856e-07
Esophagus_Mucosa	ENSG00000198162	386	0.00189376596892082
Esophagus_Mucosa	ENSG00000143369	410	0.0147716552544775
Esophagus_Mucosa	ENSG00000143374	410	0.214705725017903
Esophagus_Mucosa	ENSG00000143382	410	5.06955189185123e-06
Esophagus_Mucosa	ENSG00000143376	58	0.00380628856458321
Esophagus_Mucosa	ENSG00000143621	178	0.0873614474699559
Esophagus_Mucosa	ENSG00000116521	37	0.0119482553788934
Esophagus_Mucosa	ENSG00000143194	238	0.0816145824650084
Esophagus_Mucosa	ENSG00000117592	905	0.21027495407068
Esophagus_Mucosa	ENSG00000117601	1242	0.000957850500317353
Esophagus_Mucosa	ENSG00000152061	1242	0.736227094462184
Esophagus_Mucosa	ENSG00000203730	35	0.0727692891017627
Esophagus_Mucosa	ENSG00000213047	1521	0.0241055212803091
Esophagus_Mucosa	ENSG00000163431	178	0.00819522034303403
Esophagus_Mucosa	ENSG00000176393	178	0.012118443197982
Esophagus_Mucosa	ENSG00000198892	178	0.341567926985969
Esophagus_Mucosa	ENSG00000163041	229	0.168730133869666
Esophagus_Muscularis	ENSG00000049245	188	0.984411683204184
Esophagus_Muscularis	ENSG00000116786	273	0.877876840103607
Esophagus_Muscularis	ENSG00000132906	273	6.0114968187618e-07
Esophagus_Muscularis	ENSG00000162461	273	5.82752276877779e-07
Esophagus_Muscularis	ENSG00000162367	74	0.978321204703718
Esophagus_Muscularis	ENSG00000198160	565	4.03526306714891e-06
Esophagus_Muscularis	ENSG00000172260	2037	0.0768669533602146
Esophagus_Muscularis	ENSG00000162613	755	0.999846668654055
Esophagus_Muscularis	ENSG00000188641	362	0.509397516189075
Esophagus_Muscularis	ENSG00000162631	445	0.0017900232935643
Esophagus_Muscularis	ENSG00000143382	410	5.18585051182465e-06
Esophagus_Muscularis	ENSG00000163125	410	0.000243274292018782
Esophagus_Muscularis	ENSG00000143575	178	0.298212908579982
Esophagus_Muscularis	ENSG00000160712	178	0.062110172652341
Esophagus_Muscularis	ENSG00000143194	238	2.45755935312325e-05
Esophagus_Muscularis	ENSG00000117593	1242	0.000119076593812604
Esophagus_Muscularis	ENSG00000117601	1242	0.000405205077956084
Esophagus_Muscularis	ENSG00000135870	1242	0.188322057360461
Esophagus_Muscularis	ENSG00000152061	1242	2.91097056390323e-05
Esophagus_Muscularis	ENSG00000213047	1521	0.0112805025569313
Esophagus_Muscularis	ENSG00000163431	178	0.00813681558224574
Esophagus_Muscularis	ENSG00000198892	178	2.85868237579981e-08
Esophagus_Muscularis	ENSG00000163041	229	0.20274565257979
Heart_Atrial_Appendage	ENSG00000049245	188	0.976956672952056
Heart_Atrial_Appendage	ENSG00000132906	273	6.05274612417005e-07
Heart_Atrial_Appendage	ENSG00000162461	273	0.0372202039798575
Heart_Atrial_Appendage	ENSG00000084636	70	0.982556085920107
Heart_Atrial_Appendage	ENSG00000162367	74	0.978358301716975
Heart_Atrial_Appendage	ENSG00000132849	89	0.0488355935615883
Heart_Atrial_Appendage	ENSG00000198160	565	4.43371241755432e-06
Heart_Atrial_Appendage	ENSG00000162613	755	0.992409088034237
Heart_Atrial_Appendage	ENSG00000162631	445	0.0408452085857709
Heart_Atrial_Appendage	ENSG00000143374	410	0.784253111203051
Heart_Atrial_Appendage	ENSG00000143436	58	0.972346043057319
Heart_Atrial_Appendage	ENSG00000178796	58	0.606540947978365
Heart_Atrial_Appendage	ENSG00000143575	178	0.395043475707931
Heart_Atrial_Appendage	ENSG00000143194	238	0.010753393003719
Heart_Atrial_Appendage	ENSG00000117593	1242	0.000117180369352349
Heart_Atrial_Appendage	ENSG00000117601	1242	0.514424069098955
Heart_Atrial_Appendage	ENSG00000152061	1242	0.00145778640282153
Heart_Atrial_Appendage	ENSG00000162670	2275	3.1994241767943e-08
Heart_Atrial_Appendage	ENSG00000163431	178	0.00545856619704047
Heart_Left_Ventricle	ENSG00000049245	188	0.985403129344657
Heart_Left_Ventricle	ENSG00000162367	74	0.992684300383426
Heart_Left_Ventricle	ENSG00000152763	565	0.0353869147898747
Heart_Left_Ventricle	ENSG00000198160	565	2.0067564632522e-05
Heart_Left_Ventricle	ENSG00000162613	755	0.966476262077909
Heart_Left_Ventricle	ENSG00000188641	362	0.263477615430812
Heart_Left_Ventricle	ENSG00000198162	386	0.152089304668237
Heart_Left_Ventricle	ENSG00000143374	410	0.0830529922903087
Heart_Left_Ventricle	ENSG00000143436	58	0.849625093043768
Heart_Left_Ventricle	ENSG00000178796	58	0.929776261476263
Heart_Left_Ventricle	ENSG00000182134	58	0.911924405624454
Heart_Left_Ventricle	ENSG00000143575	178	0.398435992029862
Heart_Left_Ventricle	ENSG00000143194	238	2.8055472130101e-05
Heart_Left_Ventricle	ENSG00000117593	1242	0.000120981463056348
Heart_Left_Ventricle	ENSG00000117601	1242	0.068980853547845
Heart_Left_Ventricle	ENSG00000162670	2275	1.46454337007053e-05
Heart_Left_Ventricle	ENSG00000163041	229	0.22572423550632
Kidney_Cortex	ENSG00000023902	410	0.840468014716978
Liver	ENSG00000143194	238	0.95748885749099
Liver	ENSG00000143195	238	0.994490860426094
Liver	ENSG00000120332	806	0.0340698124135201
Liver	ENSG00000198892	178	0.0680577446899973
Lung	ENSG00000049245	188	0.969070858970405
Lung	ENSG00000132906	273	6.70063788592232e-07
Lung	ENSG00000162461	273	5.82752276878545e-07
Lung	ENSG00000197312	273	0.757276379760531
Lung	ENSG00000084636	70	0.897379106784508
Lung	ENSG00000162367	74	0.989914420725404
Lung	ENSG00000198160	565	1.95284448421743e-05
Lung	ENSG00000172260	2037	0.992530569286141
Lung	ENSG00000162613	755	0.991306628008981
Lung	ENSG00000188641	362	0.390229764064667
Lung	ENSG00000162631	445	0.0312514012528083
Lung	ENSG00000198162	386	0.00013498918020761
Lung	ENSG00000143374	410	0.905234371068977
Lung	ENSG00000163125	410	0.902161378758845
Lung	ENSG00000182134	58	1.89875268759787e-05
Lung	ENSG00000197915	58	0.733114583653811
Lung	ENSG00000143575	178	0.335315073950152
Lung	ENSG00000143167	238	0.995175220072222
Lung	ENSG00000143194	238	0.245057690374303
Lung	ENSG00000198842	238	0.111722764898163
Lung	ENSG00000117601	1242	0.000271922616427189
Lung	ENSG00000152061	1242	0.294691599704082
Lung	ENSG00000162753	1082	0.02926193298936
Lung	ENSG00000162670	2275	0.0147357839197449
Lung	ENSG00000151414	1521	0.0713115880111733
Lung	ENSG00000203724	1521	0.0807938171302909
Lung	ENSG00000163431	178	0.00635684083161126
Lung	ENSG00000198892	178	0.000827811717038908
Minor_Salivary_Gland	ENSG00000049245	188	0.944245672874978
Minor_Salivary_Gland	ENSG00000132906	273	0.0112236436465074
Minor_Salivary_Gland	ENSG00000197312	273	0.677051224449219
Minor_Salivary_Gland	ENSG00000143194	238	0.991786787028137
Minor_Salivary_Gland	ENSG00000117601	1242	0.172968877481344
Minor_Salivary_Gland	ENSG00000152061	1242	0.521801022088898
Muscle_Skeletal	ENSG00000049245	188	0.979636877207506
Muscle_Skeletal	ENSG00000116771	273	0.0530375955711765
Muscle_Skeletal	ENSG00000116786	273	2.44271881039958e-06
Muscle_Skeletal	ENSG00000162458	273	0.631962968562642
Muscle_Skeletal	ENSG00000163874	297	0.367337551769821
Muscle_Skeletal	ENSG00000117010	72	9.10986128968973e-05
Muscle_Skeletal	ENSG00000162367	74	0.991149731324267
Muscle_Skeletal	ENSG00000187889	706	0.377992112035442
Muscle_Skeletal	ENSG00000132849	89	0.319247783971322
Muscle_Skeletal	ENSG00000198160	565	3.81710226943421e-05
Muscle_Skeletal	ENSG00000162613	755	0.987773213211349
Muscle_Skeletal	ENSG00000188641	362	0.144051683472102
Muscle_Skeletal	ENSG00000198162	386	1.07973284195423e-06
Muscle_Skeletal	ENSG00000143374	410	0.0163217571293809
Muscle_Skeletal	ENSG00000163125	410	0.900372625691508
Muscle_Skeletal	ENSG00000143367	66	0.513991584394836
Muscle_Skeletal	ENSG00000143376	58	0.000406407892926522
Muscle_Skeletal	ENSG00000178796	58	0.934394622856262
Muscle_Skeletal	ENSG00000182134	58	0.929993182115673
Muscle_Skeletal	ENSG00000143575	178	0.387210907749946
Muscle_Skeletal	ENSG00000160678	178	0.0231014913502505
Muscle_Skeletal	ENSG00000160679	178	0.00303164950598889
Muscle_Skeletal	ENSG00000143194	238	2.41196533967808e-05
Muscle_Skeletal	ENSG00000117593	1242	0.000117300211158608
Muscle_Skeletal	ENSG00000117601	1242	0.00019182532142733
Muscle_Skeletal	ENSG00000152061	1242	0.762375501979933
Muscle_Skeletal	ENSG00000134376	1137	0.118396891728062
Muscle_Skeletal	ENSG00000151414	1521	0.0771713558813864
Muscle_Skeletal	ENSG00000203724	1521	0.0629330744011427
Muscle_Skeletal	ENSG00000163431	178	0.00567121996164666
Muscle_Skeletal	ENSG00000176393	178	0.0183075125533883
Muscle_Skeletal	ENSG00000163041	229	0.176094463245251
Nerve_Tibial	ENSG00000049245	188	0.955103538207774
Nerve_Tibial	ENSG00000116786	273	0.0864276927502016
Nerve_Tibial	ENSG00000132906	273	6.02822442904405e-07
Nerve_Tibial	ENSG00000162461	273	5.82752276880967e-07
Nerve_Tibial	ENSG00000197312	273	0.934301551512861
Nerve_Tibial	ENSG00000184389	158	0.000253580888584633
Nerve_Tibial	ENSG00000187815	72	0.000172476376381313
Nerve_Tibial	ENSG00000240563	89	0.00422122953993007
Nerve_Tibial	ENSG00000213625	458	0.0599905111439035
Nerve_Tibial	ENSG00000152763	565	1.5277910903868e-05
Nerve_Tibial	ENSG00000198160	565	3.71601534491818e-05
Nerve_Tibial	ENSG00000172260	2037	2.10343483439637e-08
Nerve_Tibial	ENSG00000162613	755	0.999164918178655
Nerve_Tibial	ENSG00000117569	1618	0.000392278779070294
Nerve_Tibial	ENSG00000162631	445	0.0648394804339474
Nerve_Tibial	ENSG00000065183	386	0.937596617526444
Nerve_Tibial	ENSG00000143374	410	0.923665993486172
Nerve_Tibial	ENSG00000143437	468	0.907023920628305
Nerve_Tibial	ENSG00000163125	410	0.560076435607583
Nerve_Tibial	ENSG00000203814	410	0.712673028544554
Nerve_Tibial	ENSG00000143367	66	0.861224618723536
Nerve_Tibial	ENSG00000143631	58	0.759889088985925
Nerve_Tibial	ENSG00000143575	178	0.393845862773259
Nerve_Tibial	ENSG00000143194	238	2.40992940273606e-05
Nerve_Tibial	ENSG00000152382	238	0.0219106648448433
Nerve_Tibial	ENSG00000117601	1242	0.000173148242408192
Nerve_Tibial	ENSG00000135870	1242	0.675040036868919
Nerve_Tibial	ENSG00000152061	1242	0.469505510539255
Nerve_Tibial	ENSG00000162753	1082	0.243555485044455
Nerve_Tibial	ENSG00000183831	1222	0.225567236197396
Nerve_Tibial	ENSG00000162670	2275	7.0940964507041e-22
Nerve_Tibial	ENSG00000143355	1521	0.0993099378846523
Nerve_Tibial	ENSG00000151414	1521	0.0801532303458799
Nerve_Tibial	ENSG00000213047	1521	0.000181192079125099
Nerve_Tibial	ENSG00000134369	178	0.597739460323419
Nerve_Tibial	ENSG00000163431	178	0.0058429128259012
Nerve_Tibial	ENSG00000176393	178	0.0656343221823491
Nerve_Tibial	ENSG00000198892	178	2.05159005549416e-08
Nerve_Tibial	ENSG00000143469	314	0.0279498743875903
Nerve_Tibial	ENSG00000143799	229	0.0145828417350877
Nerve_Tibial	ENSG00000163041	229	0.165978079972456
Ovary	ENSG00000162461	273	5.41521646316526e-05
Ovary	ENSG00000162613	755	0.404542857461441
Pancreas	ENSG00000049245	188	0.985627285532987
Pancreas	ENSG00000116771	273	7.93613467549294e-07
Pancreas	ENSG00000084636	70	0.536127605122182
Pancreas	ENSG00000179862	72	0.966727572943098
Pancreas	ENSG00000162366	74	0.983069363874529
Pancreas	ENSG00000162367	74	0.990531876529697
Pancreas	ENSG00000162613	755	0.987466162669343
Pancreas	ENSG00000117569	1618	0.750047217473317
Pancreas	ENSG00000188641	362	0.106903358112035
Pancreas	ENSG00000135870	1242	0.190235568891275
Pancreas	ENSG00000152061	1242	0.000111854661273124
Pituitary	ENSG00000049245	188	0.984630579263721
Pituitary	ENSG00000162461	273	9.10394625560555e-07
Pituitary	ENSG00000152763	565	0.000116489668346391
Pituitary	ENSG00000163155	468	0.442168322205841
Pituitary	ENSG00000143194	238	0.99823188507879
Pituitary	ENSG00000117601	1242	0.238898755554204
Pituitary	ENSG00000162753	1082	0.000639372111264487
Pituitary	ENSG00000198700	178	0.893735264388577
Prostate	ENSG00000049245	188	0.985075794843323
Prostate	ENSG00000132906	273	1.9448758525689e-06
Prostate	ENSG00000162461	273	1.78046045944285e-05
Prostate	ENSG00000134668	70	0.840996282103236
Prostate	ENSG00000184389	158	0.000329119117624296
Prostate	ENSG00000162613	755	0.248165645706323
Prostate	ENSG00000143374	410	0.578414409021914
Prostate	ENSG00000182134	58	0.479582947764766
Prostate	ENSG00000143194	238	0.348799179305214
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000049245	188	0.975512684219648
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000197312	273	0.000241640433938264
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000121753	70	0.950242964675394
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000117016	72	0.992772458249184
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000187815	72	0.0014585279201877
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000184588	458	0.0388349114143894
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000162613	755	0.953683326480072
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000162631	445	5.68942200325029e-05
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000198162	386	0.746019165873935
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143374	410	0.920034382284434
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143398	468	0.333906393524545
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143452	410	4.50555836425208e-06
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143457	410	0.000594468675392804
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000163125	410	0.010765318072823
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143367	66	0.470331549797915
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143436	58	0.839401704014845
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000196407	58	0.546477649278761
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143575	178	0.396676568511696
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000189171	178	0.0577424924920924
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143194	238	0.0322991208922934
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000152382	238	6.8538602534569e-05
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000117593	1242	0.000540102729679029
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000117601	1242	0.00254583441076744
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000152061	1242	0.000105472258490082
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000183831	1222	0.0541558489731794
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000185278	1242	0.392971167504817
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000163431	178	0.00398752794041193
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000198892	178	0.00220485786740713
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000143799	229	0.0149314995412868
Skin_Sun_Exposed_Lower_leg	ENSG00000049245	188	0.98439447809387
Skin_Sun_Exposed_Lower_leg	ENSG00000162458	273	0.855910515738234
Skin_Sun_Exposed_Lower_leg	ENSG00000162461	273	1.81868477560956e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000197312	273	0.345994731621076
Skin_Sun_Exposed_Lower_leg	ENSG00000117016	72	0.992551824019567
Skin_Sun_Exposed_Lower_leg	ENSG00000187815	72	2.30905019347822e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000162367	74	0.975096561532763
Skin_Sun_Exposed_Lower_leg	ENSG00000152763	565	0.0384862073355213
Skin_Sun_Exposed_Lower_leg	ENSG00000116704	369	4.24575065054486e-05
